Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On
05/03/2025,16:56:05,05/03/2025,19:56:10,8674886293973,0x26e4,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12927,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,16:56:11,05/03/2025,19:56:17,8674886293973,0x26e5,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,12927,0000,0000,01,00,22,00,7,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,16:56:11,05/03/2025,19:56:17,8674886293973,0x26e6,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12927,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:24:01,05/03/2025,20:24:07,8674886293973,0x2711,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12731,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:28:51,05/03/2025,20:28:57,8674886293973,0x2712,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12994,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:29:14,05/03/2025,20:29:20,8674886293973,0x2713,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12913,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:33:07,05/03/2025,20:33:13,8674886293973,0x2714,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12989,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:33:29,05/03/2025,20:33:35,8674886293973,0x2715,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12915,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:41:37,05/03/2025,20:41:43,8674886293973,0x2716,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12922,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:42:04,05/03/2025,20:42:09,8674886293973,0x2717,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12922,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:45:27,05/03/2025,20:45:33,8674886293973,0x2718,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12882,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:48:24,05/03/2025,20:48:30,8674886293973,0x2719,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13012,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:50:04,05/03/2025,20:50:10,8674886293973,0x271a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,12974,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:50:33,05/03/2025,20:50:38,8674886293973,0x271b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13012,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:53:43,05/03/2025,20:53:49,8674886293973,0x271c,GTMPF,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:53:54,05/03/2025,20:54:00,8674886293973,0x271d,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
05/03/2025,17:54:57,05/03/2025,20:55:03,8674886293973,0x271e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:50,,,,,HBD
13/03/2025,14:18:50,13/03/2025,14:49:35,8674886293973,0x001a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,43,12840,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:50,,,,,GTBDS
13/03/2025,14:18:51,13/03/2025,14:51:34,8674886293973,0x001d,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,45,12853,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:51,,,,,GTBCS
13/03/2025,14:18:52,13/03/2025,14:56:35,8674886293973,0x0021,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12784,0000,0000,01,00,22,00,1446,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:53,13/03/2025,14:56:35,8674886293973,0x0022,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12784,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:53,13/03/2025,14:56:36,8674886293973,0x0023,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12784,0000,0000,00,00,12,00,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:53,13/03/2025,14:56:36,8674886293973,0x0024,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12784,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:54,13/03/2025,14:56:39,8674886293973,0x0025,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12768,0000,0000,01,00,22,00,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:54,13/03/2025,14:56:39,8674886293973,0x0026,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12768,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:55,13/03/2025,14:56:40,8674886293973,0x0027,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12768,0000,0000,00,00,12,00,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:55,13/03/2025,14:56:40,8674886293973,0x0028,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12768,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:56,13/03/2025,14:56:45,8674886293973,0x0029,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:56,13/03/2025,14:56:45,8674886293973,0x002a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:57,13/03/2025,14:56:45,8674886293973,0x002b,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:57,13/03/2025,14:56:45,8674886293973,0x002c,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:58,13/03/2025,14:56:46,8674886293973,0x002d,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:58,13/03/2025,14:56:46,8674886293973,0x002e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:59,13/03/2025,14:56:47,8674886293973,0x002f,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:18:59,13/03/2025,14:56:47,8674886293973,0x0030,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:00,13/03/2025,14:56:48,8674886293973,0x0031,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,22,00,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:00,13/03/2025,14:56:48,8674886293973,0x0032,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:01,13/03/2025,14:56:48,8674886293973,0x0033,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,12,00,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:01,13/03/2025,14:56:48,8674886293973,0x0034,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:02,13/03/2025,14:56:48,8674886293973,0x0035,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:02,13/03/2025,14:56:48,8674886293973,0x0036,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:03,13/03/2025,14:56:48,8674886293973,0x0037,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:04,13/03/2025,14:56:48,8674886293973,0x0038,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:04,13/03/2025,14:56:49,8674886293973,0x0039,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,22,00,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:04,13/03/2025,14:56:49,8674886293973,0x003a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:05,13/03/2025,14:56:49,8674886293973,0x003b,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:05,13/03/2025,14:56:49,8674886293973,0x003c,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12688,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:06,13/03/2025,14:57:06,8674886293973,0x003e,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,49,12705,0000,0000,01,00,22,00,17,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:06,13/03/2025,14:57:06,8674886293973,0x003f,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12705,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:07,13/03/2025,14:57:13,8674886293973,0x0040,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,49,12705,0000,0000,00,00,12,00,7,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:07,13/03/2025,14:57:13,8674886293973,0x0041,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,49,12705,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:08,13/03/2025,14:58:06,8674886293973,0x0042,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,50,12731,0000,0000,01,00,22,00,53,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:08,13/03/2025,14:58:06,8674886293973,0x0043,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,50,12731,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:09,13/03/2025,14:58:59,8674886293973,0x0046,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,50,12745,0000,0000,00,00,12,00,53,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:09,13/03/2025,14:58:59,8674886293973,0x0047,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,50,12745,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:10,13/03/2025,14:59:06,8674886293973,0x0048,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:10,13/03/2025,14:59:06,8674886293973,0x0049,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:11,13/03/2025,14:59:06,8674886293973,0x004a,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:11,13/03/2025,14:59:06,8674886293973,0x004b,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:12,13/03/2025,14:59:06,8674886293973,0x004c,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:12,13/03/2025,14:59:06,8674886293973,0x004d,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:13,13/03/2025,14:59:06,8674886293973,0x004e,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:13,13/03/2025,14:59:06,8674886293973,0x004f,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:14,13/03/2025,14:59:06,8674886293973,0x0050,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:14,13/03/2025,14:59:06,8674886293973,0x0051,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:15,13/03/2025,14:59:06,8674886293973,0x0052,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:15,13/03/2025,14:59:06,8674886293973,0x0053,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:16,13/03/2025,14:59:06,8674886293973,0x0054,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:16,13/03/2025,14:59:06,8674886293973,0x0055,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:17,13/03/2025,14:59:06,8674886293973,0x0056,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:17,13/03/2025,14:59:06,8674886293973,0x0057,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
