Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On
07/03/2025,14:58:04,07/03/2025,17:58:05,8674886293973,0x2933,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:58:19,07/03/2025,17:58:20,8674886293973,0x2934,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:58:34,07/03/2025,17:58:35,8674886293973,0x2935,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:58:49,07/03/2025,17:58:50,8674886293973,0x2936,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:59:05,07/03/2025,17:59:05,8674886293973,0x2937,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:59:19,07/03/2025,17:59:20,8674886293973,0x2938,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:59:35,07/03/2025,17:59:35,8674886293973,0x2939,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,14:59:49,07/03/2025,17:59:50,8674886293973,0x293a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:00:05,07/03/2025,18:00:05,8674886293973,0x293b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:00:19,07/03/2025,18:00:20,8674886293973,0x293c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:00:35,07/03/2025,18:00:35,8674886293973,0x293d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:00:49,07/03/2025,18:00:50,8674886293973,0x293e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:01:05,07/03/2025,18:01:05,8674886293973,0x293f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:01:19,07/03/2025,18:01:20,8674886293973,0x2940,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:01:34,07/03/2025,18:01:35,8674886293973,0x2941,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:01:49,07/03/2025,18:01:50,8674886293973,0x2942,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:02:05,07/03/2025,18:02:05,8674886293973,0x2943,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:02:19,07/03/2025,18:02:20,8674886293973,0x2944,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:02:34,07/03/2025,18:02:35,8674886293973,0x2945,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:02:35,,,,,ACK
07/03/2025,15:02:37,07/03/2025,18:02:37,8674886293973,0x2947,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:02:57,07/03/2025,18:02:57,8674886293973,0x2948,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,12571,0000,0000,01,00,22,00,471,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:03:02,07/03/2025,18:03:02,8674886293973,0x2949,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:04:02,07/03/2025,18:04:03,8674886293973,0x294a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:05:03,07/03/2025,18:05:03,8674886293973,0x294b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:06:02,07/03/2025,18:06:03,8674886293973,0x294c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:06:42, & "C:/Users/Larissa Rocha/AppData/Local/Programs/Python/Python313/python.exe" "c:/Users/Larissa Rocha/Documents/GitHub/Decoder/decoder/servergv58cg.py"
07/03/2025,15:07:33,07/03/2025,18:07:34,8674886293973,0x294e,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,12941,0000,0000,00,00,12,00,276,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:09:35,07/03/2025,18:09:35,8674886293973,0x2953,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,12788,0000,0000,01,00,21,00,122,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:09:38,07/03/2025,18:09:39,8674886293973,0x2954,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:09:40,07/03/2025,18:09:40,8674886293973,0x2955,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,12667,0000,0000,00,00,12,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:10:08,07/03/2025,18:10:09,8674886293973,0x2956,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:10:38,07/03/2025,18:10:39,8674886293973,0x2957,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:11:08,07/03/2025,18:11:09,8674886293973,0x2958,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,15:11:38,07/03/2025,18:11:39,8674886293973,0x2959,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
