Data,Hora,Origem,Payload
2025-04-02 17:46:41,D,2b4256540e09fe7fbf007380200309020915564a58060e0763043e30a90000000000001205000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c00000001212908011cf642170000f607e4010100012e074781720d0a
2025-04-02 17:46:41,S,+SACK:0747$
2025-04-02 17:46:44,D,2b4256540909fe7fbf006f80200309020915564a58060e0763043e30a900000000000012050100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c00000001212908011cf642170000f607e4010100012e0748ce610d0a
2025-04-02 17:46:44,S,+SACK:0748$
2025-04-02 17:46:46,D,2b4253501109fe7fbf007a80200309020915564a58060e0763043e30a900000000000012050008011cf642170000f6020100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c00000001212908011cf642170000f607e4010100012e0749713f0d0a
2025-04-02 17:46:46,S,+SACK:0749$
2025-04-02 17:46:46,D,2b4256541b09fe7fbf006980200309020915564a58060e0763043e30a9000000000001120501010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e4010100012f074ac7570d0a
2025-04-02 17:46:46,S,+SACK:074a$
2025-04-02 17:46:47,D,2b4253500b09fe7fbf006880200309020915564a58060e0763043f310f0000000000011205000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000226074b55980d0a
2025-04-02 17:46:47,S,+SACK:074b$
2025-04-02 17:46:47,D,2b4253501009fe7fbf006880200309020915564a58060e0763043f310f0000000000011205010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000226074ccbcc0d0a
2025-04-02 17:46:47,S,+SACK:074c$
2025-04-02 17:46:48,D,2b4253501009fe7fbf006880200309020915564a58060e0763043f310f0000000000011205000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000226074dc8110d0a
2025-04-02 17:46:48,S,+SACK:074d$
2025-04-02 17:46:52,D,2b4253501009fe7fbf006880200309020915564a58060e0763043f310f0000000000011205010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000226074eeb8e0d0a
2025-04-02 17:46:52,S,+SACK:074e$
2025-04-02 17:46:53,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763043f310f000000011205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000226074fc4700d0a
2025-04-02 17:46:53,S,+SACK:074f$
2025-04-02 17:47:00,D,2b4256541b09fe7fbf006980200309020915564a58060e0763043f310f000000000000120501000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000c0000000121290007e40101000227075087c30d0a
2025-04-02 17:47:00,S,+SACK:0750$
2025-04-02 17:47:01,D,2b4256540d09fe7fbf007380200309020915564a58060e0763044031480000000001002205000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000000000001212908011cf642170000f607e401010004230752587f0d0a
2025-04-02 17:47:01,S,+SACK:0752$
2025-04-02 17:47:01,D,2b4256540909fe7fbf006780200309020915564a58060e07630440314800000000010022050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000121290007e4010100042307537ffc0d0a
2025-04-02 17:47:01,S,+SACK:0753$
2025-04-02 17:47:02,D,2b4253501209fe3fbf00028002007380200309020915564a58060e076304403098000001002205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000300000001212c0007e40101000427075461460d0a
2025-04-02 17:47:02,S,+SACK:0754$
2025-04-02 17:47:02,D,2b4253501009fe7fbf006880200309020915564a58060e0763044030980000000001002205000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000300000001212c0007e401010004270755da220d0a
2025-04-02 17:47:02,S,+SACK:0755$
2025-04-02 17:47:03,D,2b4253501109fe7fbf007a80200309020915564a58060e07630440309800000000010022050008011cf642170000f6010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001800000001220508011cf642170000f607e4010100050007562d910d0a
2025-04-02 17:47:03,S,+SACK:0756$
2025-04-02 17:47:03,D,2b4256540e09fe7fbf007380200309020915564a58060e0763044030980000000000001205000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b08011cf642170000f607e401010005070757eb2e0d0a
2025-04-02 17:47:03,S,+SACK:0757$
2025-04-02 17:47:04,D,2b4256540909fe7fbf006f80200309020915564a58060e07630440309800000000000012050100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b08011cf642170000f607e4010100050707583aed0d0a
2025-04-02 17:47:04,S,+SACK:0758$
2025-04-02 17:47:05,D,2b5253500909fe7fbf006880200309020915564a58060e076304643723000000000101220601010200080000bb0266fcf317f2fe9bf09a07e90402142f040724000452970000e45400000000000000000000040a0000000126330007e90402142f050788ccd70d0a
2025-04-02 17:47:05,S,+SACK:0788$
2025-04-02 17:47:06,D,2b4253501109fe7fbf007a80200309020915564a58060e07630440309800000000000012050008011cf642170000f6020100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b08011cf642170000f607e40101000507075937130d0a
2025-04-02 17:47:06,S,+SACK:0759$
2025-04-02 17:47:07,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763044030d1000000001205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b0007e4010100050b075a2b1a0d0a
2025-04-02 17:47:07,S,+SACK:075a$
2025-04-02 17:47:07,D,2b4253501009fe7fbf006880200309020915564a58060e0763044030d10000000000001205010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b0007e4010100050b075bec990d0a
2025-04-02 17:47:07,S,+SACK:075b$
2025-04-02 17:47:08,D,2b4256541b09fe7fbf006980200309020915564a58060e0763044030d1000000000001120501010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001e00000001220b0007e4010100050c075c15140d0a
2025-04-02 17:47:08,S,+SACK:075c$
2025-04-02 17:47:09,D,2b4256540d09fe7fbf007380200309020915564a58060e0763044031020000000001012205000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000000000001220b08011cf642170000f607e40101000517075d37920d0a
2025-04-02 17:47:09,S,+SACK:075d$
2025-04-02 17:47:10,D,2b4256540909fe7fbf006780200309020915564a58060e07630440310200000000010122050100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000000000001220b0007e40101000517075ebf940d0a
2025-04-02 17:47:10,S,+SACK:075e$
2025-04-02 17:47:10,D,2b4253501009fe7fbf006880200309020915564a58060e0763044030880000000001012205000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000300000001220e0007e4010100051a075fc1a30d0a
2025-04-02 17:47:10,S,+SACK:075f$
2025-04-02 17:47:11,D,2b4253501209fe3fbf00028002007380200309020915564a58060e076304413088000000012205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000060000000122110007e4010100051f076073b60d0a
2025-04-02 17:47:11,S,+SACK:0760$
2025-04-02 17:47:12,D,2b4256540e09fe7fbf007380200309020915564a58060e0763044130880000000000011205000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000900000001221408011cf642170000f607e40101000520076165660d0a
2025-04-02 17:47:12,S,+SACK:0761$
2025-04-02 17:47:12,D,2b4256540909fe7fbf006780200309020915564a58060e07630441308800000000000112050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000090000000122140007e401010005200762e63b0d0a
2025-04-02 17:47:12,S,+SACK:0762$
2025-04-02 17:47:13,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763044130bd000000011205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000090000000122140007e4010100052407632ce40d0a
2025-04-02 17:47:13,S,+SACK:0763$
2025-04-02 17:47:14,D,2b4253501009fe7fbf006880200309020915564a58060e0763044130bd0000000000011205010100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000090000000122140007e401010005240764314d0d0a
2025-04-02 17:47:14,S,+SACK:0764$
2025-04-02 17:47:15,D,2b4256540909fe7fbf006780200309020915564a58060e07630442313000000000000111050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000090000000122140007e40101000b22076580dc0d0a
2025-04-02 17:47:15,S,+SACK:0765$
2025-04-02 17:47:16,D,2b4256540d09fe7fbf007380200309020915564a58060e0763044231300000000001012105000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000000000001221408011cf642170000f607e40101000b2c07664b9a0d0a
2025-04-02 17:47:16,S,+SACK:0766$
2025-04-02 17:47:16,D,2b4256540909fe7fbf006780200309020915564a58060e07630442313000000000010121050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122140007e40101000b2c07673d650d0a
2025-04-02 17:47:16,S,+SACK:0767$
2025-04-02 17:47:17,D,2b4253501009fe7fbf006880200309020915564a58060e07630442307c0000000001012105000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000030000000122170007e40101000b300768c1820d0a
2025-04-02 17:47:17,S,+SACK:0768$
2025-04-02 17:47:18,D,2b4253501209fe3fbf00028002007380200309020915564a58060e07630442307c000001012105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000900000001221d0007e40101000b350769e21d0d0a
2025-04-02 17:47:18,S,+SACK:0769$
2025-04-02 17:47:18,D,2b4253501109fe7fbf007a80200309020915564a58060e07630443307c00000000010121050008011cf642170000f6010100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000f00000001222308011cf642170000f607e40101000c01076acae80d0a
2025-04-02 17:47:18,S,+SACK:076a$
2025-04-02 17:47:19,D,2b4256541b09fe7fbf007180200309020915564a58060e07630443307c000000000100210501000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001200000001222608011cf642170000f607e40101000c03076bea420d0a
2025-04-02 17:47:19,S,+SACK:076b$
2025-04-02 17:47:20,D,2b4256540e09fe7fbf007380200309020915564a58060e07630443307c0000000000001105000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001500000001222908011cf642170000f607e40101000c08076c475c0d0a
2025-04-02 17:47:20,S,+SACK:076c$
2025-04-02 17:47:20,D,2b4256543109fe7fbf006880200309020915564a58060e0763045d30f50000000000011105030100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e4010101002a07775c550d0a
2025-04-02 17:47:20,S,+SACK:0777$
2025-04-02 17:47:20,D,2b4256540909fe7fbf006f80200309020915564a58060e07630443307c00000000000011050100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001500000001222908011cf642170000f607e40101000c08076d9e5a0d0a
2025-04-02 17:47:21,S,+SACK:076d$
2025-04-02 17:47:21,D,2b4253501109fe7fbf007a80200309020915564a58060e07630443307c00000000000011050008011cf642170000f6020100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000001500000001222908011cf642170000f607e40101000c08076ec3280d0a
2025-04-02 17:47:21,S,+SACK:076e$
2025-04-02 17:47:22,D,2b4256541b09fe7fbf006980200309020915564a58060e0763044330c1000000000001110501010100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e40101000c08076f93a60d0a
2025-04-02 17:47:22,S,+SACK:076f$
2025-04-02 17:47:22,D,2b4253501009fe7fbf006880200309020915564a58060e0763044330c10000000000011105010100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e40101000c09077096450d0a
2025-04-02 17:47:22,S,+SACK:0770$
2025-04-02 17:47:23,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763044330c1000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e40101000c0f07711ba20d0a
2025-04-02 17:47:23,S,+SACK:0771$
2025-04-02 17:47:24,D,2b4253501209fe3fbf00028002007380200309020915564a58060e07630446312d000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e4010100160d0772d5d70d0a
2025-04-02 17:47:24,S,+SACK:0772$
2025-04-02 17:47:25,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763044c3124000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e4010100200d07732d9c0d0a
2025-04-02 17:47:25,S,+SACK:0773$
2025-04-02 17:47:25,D,2b4253501209fe3fbf00028002007380200309020915564a58060e076304523110000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e40101002a0d077472820d0a
2025-04-02 17:47:25,S,+SACK:0774$
2025-04-02 17:47:26,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763045830f7000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e4010100340d0775b3450d0a
2025-04-02 17:47:26,S,+SACK:0775$
2025-04-02 17:47:27,D,2b4253500c09fe7fbf006880200309020915564a58060e0763045c31010000000000011105040100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000150000000122290007e4010101000c077633130d0a
2025-04-02 17:47:27,S,+SACK:0776$
2025-04-02 17:47:27,D,2b4256543009fe7fbf006880200309020915564a58060e0763045a312a0000000000001105030100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e4010101022107792d7a0d0a
2025-04-02 17:47:27,S,+SACK:0779$
2025-04-02 17:47:28,D,2b4253500b09fe7fbf006880200309020915564a58060e0763045f31040000000000011105000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e40101010503077aa8730d0a
2025-04-02 17:47:28,S,+SACK:077a$
2025-04-02 17:47:29,D,2b4253501209fe3fbf00028002007380200309020915564a58060e0763045f3104000000011105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e40101010503077bdad80d0a
2025-04-02 17:47:29,S,+SACK:077b$
2025-04-02 17:47:29,D,2b4256541b09fe7fbf006980200309020915564a58060e0763045f3104000000000000110501000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e40101010503077c86540d0a
2025-04-02 17:47:29,S,+SACK:077c$
2025-04-02 17:47:30,D,2b5253501209fe3fbf00028002007380200309020915564a58060e0763046230eb000000001105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e40101010c2a077e5ea80d0a
2025-04-02 17:47:30,S,+SACK:077e$
2025-04-02 17:47:31,D,2b5253501209fe3fbf00028002007380200309020915564a58060e0763046430ef000000001105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e4010101162a077f1d0d0d0a
2025-04-02 17:47:31,S,+SACK:077f$
2025-04-02 17:47:31,D,2b4556540d09fe7fbf007380200309020915564a58060e0763046430a3000000000100210500000bc00100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000000000001222908011cf642170000f607e40101011b29078012280d0a
2025-04-02 17:47:31,S,+SACK:0780$
2025-04-02 17:47:32,D,2b4556540909fe7fbf006780200309020915564a58060e0763046430a300000000010021050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000000000000122290007e40101011b29078151f20d0a
2025-04-02 17:47:32,S,+SACK:0781$
2025-04-02 17:47:33,D,2b5253501209fe3fbf00028002007380200309020915564a58060e076304643035000001002105100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000300000001222c0007e40101011b2e0782b77b0d0a
2025-04-02 17:47:33,S,+SACK:0782$
2025-04-02 17:47:34,D,2b5253501009fe7fbf006880200309020915564a58060e0763046430350000000001002105000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000000300000001222c0007e40101011b2e0783de430d0a
2025-04-02 17:47:34,S,+SACK:0783$
2025-04-02 17:47:34,D,2b4556540909fe7fbf006780200309020915564a58060e07630464303500000000010022050100000000011603e4fcf32087fe9c070e07e90401151b23000000000000000000000000000000000000000000180000000123050007e40101011c060784582a0d0a
2025-04-02 17:47:34,S,+SACK:0784$
2025-04-02 17:47:35,D,2b5253501209fe3fbf00028002007380200309020915564a58060e076304643752000001002205100000000000000000000100000000011603e4fcf32087fe9c070e07e90401151b230000000000000000000000000000000000000000030300000001252c0007e40101011e2e0785e5970d0a
2025-04-02 17:47:35,S,+SACK:0785$
2025-04-02 17:47:36,D,2b4556541b09fe7fbf006980200309020915564a58060e076304643736000000000101220501010100000000011603e4fcf32087fe9c070e07e90401151b23072400045297000089b400000000000000000000031200000001253b0007e90402142e0f078644bf0d0a
2025-04-02 17:47:36,S,+SACK:0786$
2025-04-02 17:47:37,D,2b4556541209fe7fbf007380200309020915564a58060e0763046437360000000001012205000a54494d454f55542d49440100000000011603e4fcf32087fe9c070e07e90401151b23072400045297000089b40000000000000000000003150000000126020007e90402142e100787bf7d0d0a
2025-04-02 17:47:37,S,+SACK:0787$
2025-04-02 17:48:10,D,2b484244ef2280200309020915564a58060e07630407e9040214300b078986a00d0a
2025-04-02 17:48:10,S,+SACK:GTHBD,8020030902,0789$
2025-04-02 17:48:48,D,2b5253500909fe7fbf006880200309020915564a58060e076304643722000000000101220800010100340500f3026ffcf314b2fe9be84807e904021430300724000486320430060a0000000000000000000005340000000128210007e90402143031078ad3d00d0a
2025-04-02 17:48:48,S,+SACK:078a$
2025-04-02 17:49:03,D,2b5253501209fe3fbf00028002007380200309020915564a58060e0763046436ef00000101220810000004000300000000010100490200d5025dfcf30ee3fe9be29107e904021431010724000486320430060a0000000000000000000006070000000128300007e90402143104078bb20a0d0a
2025-04-02 17:49:03,S,+SACK:078b$
2025-04-02 17:49:29,D,2b5253500909fe7fbf006880200309020915564a58060e0763046436b8000000000101220801010100000900d50255fcf30b74fe9bd74f07e9040214311d0724000486320430180900000000000000000000062200000001290f0007e9040214311e078cce870d0a
2025-04-02 17:49:29,S,+SACK:078c$
2025-04-02 17:50:10,D,2b484244ef2280200309020915564a58060e07630407e9040214320b078d2b4c0d0a
2025-04-02 17:50:10,S,+SACK:GTHBD,8020030902,078d$
2025-04-02 17:50:20,D,2b5253500909fe7fbf006880200309020915564a58060e07630464370c00000000010122090001010033080087025bfcf30ddffe9bcf5207e904021432140724000486320430187a000000000000000000000719000000012a060007e90402143215078e114a0d0a
2025-04-02 17:50:20,S,+SACK:078e$
2025-04-02 17:50:40,D,2b5253500909fe7fbf006880200309020915564a58060e0763046436d20000000001012209010101002201007e025dfcf3141ffe9bca7c07e904021432280724000486320430060200000000000000000000072b000000012a180007e90402143228078f0cb50d0a
2025-04-02 17:50:40,S,+SACK:078f$
2025-04-02 17:52:03,D,2b5253501209fe3fbf00028002007380200309020915564a58060e0763046436ae00000101220c10000004000700000000010100000000d50261fcf31840fe9bc84b07e9040214340207240004863204300197000000000000000000000907000000012b300007e9040214340407901cc00d0a
2025-04-02 17:52:03,S,+SACK:0790$
2025-04-02 17:52:11,D,2b484244ef2280200309020915564a58060e07630407e9040214340b0791df680d0a
2025-04-02 17:52:11,S,+SACK:GTHBD,8020030902,0791$
2025-04-02 17:54:11,D,2b484244ef2280200309020915564a58060e07630407e9040214360b079202630d0a
2025-04-02 17:54:11,S,+SACK:GTHBD,8020030902,0792$
2025-04-02 17:55:03,D,2b5253501209fe3fbf00028002007380200309020915564a58060e07630464363c00000101220c1000000400030000000001010007050073024ffcf32302fe9bc33207e904021437020724000486320431ad09000000000000000000000c07000000012e300007e904021437040793142a0d0a
2025-04-02 17:55:03,S,+SACK:0793$
2025-04-02 17:56:03,D,2b4556542f09fe7fbf007080200309020915564a58060e076304643633000000000101220cad222be4a3122f0358010100110200730253fcf32b60fe9bbf5b07e904021438020724000486320430010b000000000000000000000d07000000012f300007e904021438030794faa70d0a
2025-04-02 17:56:03,S,+SACK:0794$
2025-04-02 17:56:11,D,2b484244ef2280200309020915564a58060e07630407e9040214380b0795d0de0d0a
2025-04-02 17:56:11,S,+SACK:GTHBD,8020030902,0795$
2025-04-02 17:56:21,D,2b5253500909fe7fbf006880200309020915564a58060e076304643633000000000101220c00010100380200750258fcf332aefe9bbc1607e904021438150724000486320430010b000000000000000000000d190000000130060007e9040214381607962df60d0a
2025-04-02 17:56:21,S,+SACK:0796$
2025-04-02 17:56:45,D,2b5253500909fe7fbf006880200309020915564a58060e076304643628000000000101220c01010100180900750257fcf33c05fe9bb7cd07e9040214382d0724000486320430010a000000000000000000000d3100000001301e0007e9040214382e07972c290d0a
2025-04-02 17:56:45,S,+SACK:0797$
2025-04-02 17:57:56,D,2b5253500909fe7fbf006880200309020915564a58060e0763046435f2000000000101220c000101002805002d0247fcf34542fe9bbb5e07e904021439380724000486320430010a000000000000000000000f0100000001312a0007e904021439390798393e0d0a
2025-04-02 17:57:56,S,+SACK:0798$
2025-04-02 17:58:03,D,2b5253501209fe3fbf00028002007380200309020915564a58060e0763046435f800000101220c100000040003000000000101001901005b0243fcf346cafe9bbc6807e90402143a020724000486320430010a000000000000000000000f070000000131300007e90402143a040799091f0d0a
2025-04-02 17:58:03,S,+SACK:0799$
2025-04-02 17:58:07,D,2b5253500909fe7fbf006880200309020915564a58060e0763046435f8000000000101220c01010100230100830244fcf34803fe9bbba407e90402143a070724000486320430010a000000000000000000000f0d0000000131360007e90402143a08079a91f00d0a
2025-04-02 17:58:07,S,+SACK:079a$
2025-04-02 17:58:11,D,2b484244ef2280200309020915564a58060e07630407e90402143a0c079b59e80d0a
