Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
25/03/2025,20:48:26,25/03/2025,17:47:59,8674886293973,0x18b6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,30,-,0000,-,00,00,16,0c,-,01,000000,006b,0x0241,-23.330619,-51.17506,07e90319142f39,0724,0006,c4a7,07a6d80b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:47:57 
25/03/2025,20:48:27,25/03/2025,17:48:09,8674886293973,0x18b7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,01,000000,006b,0x0241,-23.330619,-51.17506,07e90319143006,0724,0006,c4a7,07a6d80b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:06 
25/03/2025,20:48:27,25/03/2025,17:48:19,8674886293973,0x18b8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,04,000000,006b,0x023c,-23.330967,-51.174695,07e90319143011,0724,0006,c4a7,07a6d80b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:17 
25/03/2025,20:48:28,25/03/2025,17:48:29,8674886293973,0x18b9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,01,000000,006b,0x023c,-23.330967,-51.174695,07e9031914301b,0724,0006,c4a7,07a6d80b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:27 
25/03/2025,20:48:28,25/03/2025,17:48:39,8674886293973,0x18ba,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,01,000000,006b,0x023c,-23.330967,-51.174695,07e90319143025,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:37 
25/03/2025,20:48:29,25/03/2025,17:48:49,8674886293973,0x18bb,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,01,000000,006b,0x023c,-23.330967,-51.174695,07e9031914302f,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:47 
25/03/2025,20:48:29,25/03/2025,17:48:59,8674886293973,0x18bc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,02,000000,006b,0x023c,-23.330967,-51.174695,07e90319143039,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:48:57 
25/03/2025,20:48:30,25/03/2025,17:49:09,8674886293973,0x18bd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,04,000000,00b3,0x023c,-23.330967,-51.174695,07e90319143107,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:07 
25/03/2025,20:48:30,25/03/2025,17:49:19,8674886293973,0x18be,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,04,000408,00bf,0x023e,-23.331504,-51.174714,07e90319143111,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:17 
25/03/2025,20:48:31,25/03/2025,17:49:29,8674886293973,0x18bf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,04,000309,00bd,0x023f,-23.331593,-51.174727,07e9031914311a,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:26 
25/03/2025,20:48:32,25/03/2025,17:49:39,8674886293973,0x18c0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,04,000309,00be,0x023f,-23.331699,-51.174752,07e90319143124,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:36 
25/03/2025,20:48:32,25/03/2025,17:49:49,8674886293973,0x18c1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,04,000402,00c5,0x0240,-23.331803,-51.174752,07e9031914312e,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:46 
25/03/2025,20:48:33,25/03/2025,17:49:59,8674886293973,0x18c2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,05,000301,00c5,0x0240,-23.331912,-51.17475,07e90319143138,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:49:56 
25/03/2025,20:48:34,25/03/2025,17:50:09,8674886293973,0x18c3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,04,000404,00c5,0x0240,-23.33203,-51.174732,07e90319143206,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:06 
25/03/2025,20:48:35,25/03/2025,17:50:19,8674886293973,0x18c4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,02,000000,00c5,0x023f,-23.332065,-51.174723,07e90319143211,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:17 
25/03/2025,20:48:35,25/03/2025,17:50:29,8674886293973,0x18c6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,30,-,0000,-,00,00,16,0c,-,01,000000,00b7,0x023f,-23.332065,-51.174723,07e9031914321b,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:27 
25/03/2025,20:48:36,25/03/2025,17:50:39,8674886293973,0x18c7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,30,-,0000,-,00,00,16,0c,-,01,000000,00b7,0x023f,-23.332065,-51.174723,07e90319143225,0724,0006,c4a7,07a6d8dd,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:37 
25/03/2025,20:48:37,25/03/2025,17:50:49,8674886293973,0x18c9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,30,-,0000,-,00,00,16,0c,-,01,000000,00b7,0x023f,-23.332065,-51.174723,07e9031914322f,0724,0006,c4a7,07a6d8e7,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:47 
25/03/2025,20:48:37,25/03/2025,17:50:59,8674886293973,0x18ca,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,03,000207,00b7,0x0240,-23.3321,-51.174714,07e90319143239,0724,0006,c4a7,07a6d8e7,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:50:57 
25/03/2025,20:48:38,25/03/2025,17:51:09,8674886293973,0x18cb,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,02,000403,00ba,0x0247,-23.332349,-51.174702,07e90319143304,0724,0006,c4a7,07a6d8e7,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:04 
25/03/2025,20:48:39,25/03/2025,17:51:19,8674886293973,0x18cc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,04,000209,00ba,0x0248,-23.332499,-51.174733,07e9031914330c,0724,0006,c4a7,07a6d8e7,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:12 
25/03/2025,20:48:39,25/03/2025,17:51:29,8674886293973,0x18cd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,30,-,0000,-,00,00,16,0c,-,01,000000,00c2,0x024b,-23.332676,-51.174738,07e9031914331b,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:27 
25/03/2025,20:48:39,25/03/2025,17:51:39,8674886293973,0x18ce,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,01,000000,00c2,0x024b,-23.332676,-51.174738,07e90319143325,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:37 
25/03/2025,20:48:40,25/03/2025,17:51:49,8674886293973,0x18cf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,02,000000,00c2,0x024b,-23.332676,-51.174738,07e9031914332f,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:47 
25/03/2025,20:48:41,25/03/2025,17:51:59,8674886293973,0x18d0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,03,000205,00c2,0x025c,-23.33282,-51.174868,07e90319143339,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:51:57 
25/03/2025,20:48:42,25/03/2025,17:52:09,8674886293973,0x18d1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,03,000000,00c2,0x0259,-23.332938,-51.17489,07e90319143406,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:06 
25/03/2025,20:48:42,25/03/2025,17:52:19,8674886293973,0x18d2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,03,000208,00c2,0x025d,-23.33315,-51.174854,07e90319143411,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:17 
25/03/2025,20:48:43,25/03/2025,17:52:29,8674886293973,0x18d3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,29,-,0000,-,00,00,16,0c,-,05,000207,00c2,0x0262,-23.333281,-51.174838,07e9031914341b,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:27 
25/03/2025,20:48:43,25/03/2025,17:52:39,8674886293973,0x18d4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,05,000208,00c2,0x0261,-23.333334,-51.174874,07e90319143421,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:33 
25/03/2025,20:48:44,25/03/2025,17:52:49,8674886293973,0x18d5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,28,-,0000,-,00,00,16,0c,-,05,000400,00ca,0x0265,-23.333542,-51.174921,07e9031914342f,0724,0006,c4a7,07a6d815,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:47 
25/03/2025,20:48:44,25/03/2025,17:52:59,8674886293973,0x18d6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,27,-,0000,-,00,00,16,0c,-,02,000000,00ca,0x0266,-23.333647,-51.174899,07e90319143438,0724,0006,c4a7,07a6d8d3,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:52:56 
25/03/2025,20:48:45,25/03/2025,17:53:09,8674886293973,0x18d7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,27,-,0000,-,00,00,16,0c,-,02,000000,00ca,0x0266,-23.333647,-51.174899,07e90319143507,0724,0006,c4a7,07a6d8d3,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:07 
25/03/2025,20:48:46,25/03/2025,17:53:19,8674886293973,0x18d8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,27,-,0000,-,00,00,16,0c,-,01,000000,00ca,0x0266,-23.333647,-51.174899,07e90319143511,0724,0006,c4a7,07a6d8d3,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:17 
25/03/2025,20:48:47,25/03/2025,17:53:29,8674886293973,0x18d9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,26,-,0000,-,00,00,16,0c,-,01,000000,00ca,0x0266,-23.333647,-51.174899,07e90319143518,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:24 
25/03/2025,20:48:47,25/03/2025,17:53:39,8674886293973,0x18da,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,26,-,0000,-,00,00,16,0c,-,02,000401,00ba,0x026a,-23.334039,-51.174972,07e90319143525,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:37 
25/03/2025,20:48:48,25/03/2025,17:53:49,8674886293973,0x18db,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,25,-,0000,-,00,00,16,0c,-,01,000308,00be,0x026b,-23.334259,-51.17493,07e9031914352f,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:47 
25/03/2025,20:48:49,25/03/2025,17:53:59,8674886293973,0x18dc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,24,-,0000,-,00,00,16,0c,-,03,000000,00df,0x026c,-23.334329,-51.17491,07e90319143539,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:53:57 
25/03/2025,20:48:50,25/03/2025,17:54:09,8674886293973,0x18dd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,24,-,0000,-,00,00,16,0c,-,01,000000,00df,0x026c,-23.334329,-51.17491,07e90319143607,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:54:07 
25/03/2025,20:48:50,25/03/2025,17:54:19,8674886293973,0x18de,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,24,-,0000,-,00,00,16,0c,-,02,000000,00df,0x026c,-23.334329,-51.17491,07e90319143611,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:54:17 
25/03/2025,20:48:51,25/03/2025,17:54:29,8674886293973,0x18df,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,25,-,0000,-,00,00,16,0c,-,01,000000,002d,0x026e,-23.334403,-51.174929,07e9031914361b,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:54:27 
25/03/2025,20:48:52,25/03/2025,17:54:39,8674886293973,0x18e0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,25,-,0000,-,00,00,16,0c,-,01,000000,002d,0x026e,-23.334403,-51.174929,07e90319143625,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:54:37 
25/03/2025,20:48:54,25/03/2025,17:54:49,8674886293973,0x18e1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,24,-,0000,-,00,00,16,0c,-,01,000000,002d,0x026e,-23.334403,-51.174929,07e9031914362f,0724,0006,c4a7,07a6d803,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-25 20:54:47 
