Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
21/03/2025,22:31:25,21/03/2025,22:31:27,8674886293973,0xb572,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,06,-,03,000000,0000,0x0245,-23.323296,-51.189598,07e90316011f19,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:25 
21/03/2025,22:31:30,21/03/2025,22:31:32,8674886293973,0xb573,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,06,-,03,000205,0059,0x0248,-23.323317,-51.189593,07e90316011f1e,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:30 
21/03/2025,22:31:34,21/03/2025,22:31:37,8674886293973,0xb574,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,06,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f23,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:35 
21/03/2025,22:31:37,21/03/2025,22:31:39,8674886293973,0xb575,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11938,0000,0000,01,00,22,06,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f26,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-,-,-, 2025-03-22 01:31:38
21/03/2025,22:31:40,21/03/2025,22:31:42,8674886293973,0xb576,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,07,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f28,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:40 
21/03/2025,22:31:45,21/03/2025,22:31:47,8674886293973,0xb577,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,07,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f2d,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:45 
21/03/2025,22:31:50,21/03/2025,22:31:52,8674886293973,0xb578,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,07,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f32,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:50 
21/03/2025,22:31:55,21/03/2025,22:31:57,8674886293973,0xb579,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,07,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316011f37,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:31:55 
21/03/2025,22:32:00,21/03/2025,22:32:02,8674886293973,0xb57a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,07,-,03,000000,0059,0x0249,-23.323324,-51.189592,07e90316012000,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:00 
21/03/2025,22:32:05,21/03/2025,22:32:07,8674886293973,0xb57b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,09,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012005,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:05 
21/03/2025,22:32:10,21/03/2025,22:32:12,8674886293973,0xb57c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,09,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601200a,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:10 
21/03/2025,22:32:15,21/03/2025,22:32:17,8674886293973,0xb57d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601200f,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:15 
21/03/2025,22:32:35,21/03/2025,22:32:17,8674886293973,0xb57d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601200f,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 0.0, -, 2025-03-22 01:32:15 
21/03/2025,22:32:35,21/03/2025,22:32:22,8674886293973,0xb57e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012014,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:20 
21/03/2025,22:32:35,21/03/2025,22:32:24,8674886293973,0xb57f,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11952,0000,0000,01,00,21,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012017,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-,-,-, 2025-03-22 01:32:23
21/03/2025,22:32:36,21/03/2025,22:32:27,8674886293973,0xb580,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012019,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:25 
21/03/2025,22:32:36,21/03/2025,22:32:32,8674886293973,0xb581,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601201e,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:30 
21/03/2025,22:32:37,21/03/2025,22:32:37,8674886293973,0xb582,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0a,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012023,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:35 
21/03/2025,22:32:40,21/03/2025,22:32:42,8674886293973,0xb583,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012028,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:40 
21/03/2025,22:32:45,21/03/2025,22:32:47,8674886293973,0xb584,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601202d,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:45 
21/03/2025,22:32:52,21/03/2025,22:32:52,8674886293973,0xb585,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012032,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:50 
21/03/2025,22:32:56,21/03/2025,22:32:57,8674886293973,0xb586,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012037,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:32:55 
21/03/2025,22:32:57,,,,,HBD
21/03/2025,22:33:00,21/03/2025,22:33:02,8674886293973,0xb588,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012100,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:00 
21/03/2025,22:33:05,21/03/2025,22:33:07,8674886293973,0xb589,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012105,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:05 
21/03/2025,22:33:10,21/03/2025,22:33:12,8674886293973,0xb58a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601210a,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:10 
21/03/2025,22:33:15,21/03/2025,22:33:17,8674886293973,0xb58b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601210f,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:15 
21/03/2025,22:33:20,21/03/2025,22:33:22,8674886293973,0xb58c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012114,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:20 
21/03/2025,22:33:25,21/03/2025,22:33:27,8674886293973,0xb58d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012119,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:25 
21/03/2025,22:33:46,21/03/2025,22:33:27,8674886293973,0xb58d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012119,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 0.0, -, 2025-03-22 01:33:25 
21/03/2025,22:33:46,21/03/2025,22:33:32,8674886293973,0xb58e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e9031601211e,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:30 
21/03/2025,22:33:47,21/03/2025,22:33:36,8674886293973,0xb58f,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11962,0000,0000,01,00,22,0b,-,00,000000,0059,0x0249,-23.323324,-51.189592,07e90316012123,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-,-,-, 2025-03-22 01:33:35
21/03/2025,22:33:47,21/03/2025,22:33:37,8674886293973,0xb590,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0b,-,01,000000,0059,0x0249,-23.323324,-51.189592,07e90316012123,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:35 
21/03/2025,22:33:48,21/03/2025,22:33:42,8674886293973,0xb591,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012128,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:40 
21/03/2025,22:33:48,21/03/2025,22:33:47,8674886293973,0xb592,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601212d,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:45 
21/03/2025,22:33:50,21/03/2025,22:33:52,8674886293973,0xb593,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012132,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:50 
21/03/2025,22:33:55,21/03/2025,22:33:57,8674886293973,0xb594,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012137,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:33:55 
21/03/2025,22:34:00,21/03/2025,22:34:02,8674886293973,0xb595,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012200,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:00 
21/03/2025,22:34:05,21/03/2025,22:34:07,8674886293973,0xb596,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,22,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012204,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:04 
21/03/2025,22:34:12,21/03/2025,22:34:12,8674886293973,0xb597,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11965,0000,0000,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601220a,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-,-,-, 2025-03-22 01:34:10
21/03/2025,22:34:14,21/03/2025,22:34:12,8674886293973,0xb598,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012209,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:09 
21/03/2025,22:34:17,21/03/2025,22:34:17,8674886293973,0xb599,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601220e,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:14 
21/03/2025,22:34:22,21/03/2025,22:34:22,8674886293973,0xb59a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012213,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:19 
21/03/2025,22:34:27,21/03/2025,22:34:27,8674886293973,0xb59b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012218,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:24 
21/03/2025,22:34:31,21/03/2025,22:34:32,8674886293973,0xb59c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601221d,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:29 
21/03/2025,22:34:50,21/03/2025,22:34:32,8674886293973,0xb59c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601221d,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 0.0, -, 2025-03-22 01:34:29 
21/03/2025,22:34:50,21/03/2025,22:34:37,8674886293973,0xb59d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012222,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:34 
21/03/2025,22:34:50,21/03/2025,22:34:42,8674886293973,0xb59e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012227,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:39 
21/03/2025,22:34:51,21/03/2025,22:34:47,8674886293973,0xb59f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e9031601222c,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:44 
21/03/2025,22:34:51,21/03/2025,22:34:52,8674886293973,0xb5a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012231,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:49 
21/03/2025,22:35:15,21/03/2025,22:34:52,8674886293973,0xb5a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012231,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 0.0, -, 2025-03-22 01:34:49 
21/03/2025,22:35:18,,,,,HBD
21/03/2025,22:35:18,21/03/2025,22:34:57,8674886293973,0xb5a1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,01,00,21,0c,-,01,000000,0058,0x0249,-23.323324,-51.189592,07e90316012236,0000,0000,0000,00000000,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-22 01:34:54 
