Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
30/03/2025,17:06:33,30/03/2025,11:49:42,8674886293973,0xc44e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11305,0,0,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:33,30/03/2025,11:49:45,8674886293973,0xc44f,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11171,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:34,30/03/2025,11:49:50,8674886293973,0xc450,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11306,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:34,30/03/2025,11:49:55,8674886293973,0xc451,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11306,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:35,30/03/2025,11:49:57,8674886293973,0xc452,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,0,0,12,0,42,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:35,30/03/2025,11:49:57,8674886293973,0xc453,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,0,0,12,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:36,30/03/2025,11:49:57,8674886293973,0xc454,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11306,0,-,0,0,12,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, -, 2.0, None 
30/03/2025,17:06:36,30/03/2025,11:49:58,8674886293973,0xc455,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,1,0,22,0,1,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:37,30/03/2025,11:49:58,8674886293973,0xc456,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:37,30/03/2025,11:50:01,8674886293973,0xc457,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
30/03/2025,17:06:38,30/03/2025,11:50:01,8674886293973,0xc458,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11306,0,0,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
30/03/2025,17:06:38,30/03/2025,11:50:08,8674886293973,0xc459,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11253,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 11.0, -, None 
30/03/2025,17:06:39,30/03/2025,11:50:13,8674886293973,0xc45a,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11253,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:39,30/03/2025,11:50:18,8674886293973,0xc45b,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:40,30/03/2025,11:50:23,8674886293973,0xc45c,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11226,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:40,30/03/2025,11:50:28,8674886293973,0xc45d,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11226,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:41,30/03/2025,11:50:33,8674886293973,0xc45e,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11305,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:41,30/03/2025,11:50:38,8674886293973,0xc45f,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11245,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:42,30/03/2025,11:50:43,8674886293973,0xc460,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11306,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:42,30/03/2025,11:50:48,8674886293973,0xc461,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11248,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:43,30/03/2025,11:50:53,8674886293973,0xc462,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11248,0,-,1,0,22,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:43,30/03/2025,11:50:57,8674886293973,0xc463,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11248,0,0,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
30/03/2025,17:06:44,30/03/2025,11:50:58,8674886293973,0xc464,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11248,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:44,30/03/2025,11:51:03,8674886293973,0xc466,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11306,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:45,30/03/2025,11:51:08,8674886293973,0xc467,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11210,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:45,30/03/2025,11:51:13,8674886293973,0xc468,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:46,30/03/2025,11:51:18,8674886293973,0xc469,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11196,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:46,30/03/2025,11:51:23,8674886293973,0xc46a,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11291,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:47,30/03/2025,11:51:28,8674886293973,0xc46b,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11291,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:47,30/03/2025,11:51:33,8674886293973,0xc46c,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11291,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:48,30/03/2025,11:51:38,8674886293973,0xc46d,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11291,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:48,30/03/2025,11:51:43,8674886293973,0xc46e,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11216,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:49,30/03/2025,11:51:48,8674886293973,0xc46f,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11299,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:49,30/03/2025,11:51:53,8674886293973,0xc470,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11299,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:50,30/03/2025,11:51:58,8674886293973,0xc472,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11269,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:51,30/03/2025,11:52:03,8674886293973,0xc473,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11269,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:51,30/03/2025,11:52:08,8674886293973,0xc474,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11269,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:52,30/03/2025,11:52:13,8674886293973,0xc475,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11269,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:52,30/03/2025,11:52:18,8674886293973,0xc476,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11269,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:53,30/03/2025,11:52:23,8674886293973,0xc477,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:53,30/03/2025,11:52:28,8674886293973,0xc478,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:54,30/03/2025,11:52:33,8674886293973,0xc479,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:54,30/03/2025,11:52:38,8674886293973,0xc47a,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:55,30/03/2025,11:52:43,8674886293973,0xc47b,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:55,30/03/2025,11:52:48,8674886293973,0xc47c,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11288,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:56,30/03/2025,11:52:53,8674886293973,0xc47d,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:56,30/03/2025,11:52:58,8674886293973,0xc47e,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:57,30/03/2025,11:53:03,8674886293973,0xc480,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:57,30/03/2025,11:53:08,8674886293973,0xc481,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11200,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:58,30/03/2025,11:53:13,8674886293973,0xc482,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:58,30/03/2025,11:53:18,8674886293973,0xc483,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11286,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:59,30/03/2025,11:53:23,8674886293973,0xc484,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11150,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:06:59,30/03/2025,11:53:28,8674886293973,0xc485,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11261,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:00,30/03/2025,11:53:33,8674886293973,0xc486,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11261,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:00,30/03/2025,11:53:38,8674886293973,0xc487,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11261,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:01,30/03/2025,11:53:43,8674886293973,0xc488,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11268,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:01,30/03/2025,11:53:48,8674886293973,0xc489,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11268,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:02,30/03/2025,11:53:53,8674886293973,0xc48a,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11268,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
30/03/2025,17:07:02,30/03/2025,11:53:58,8674886293973,0xc48b,GTFRI,0x00fe3fbf,802003,0x0902,0x0915,100,11257,0,-,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a6b00b,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 5.0, -, None 
