Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On
07/03/2025,13:37:56,37/16/775,57:40:135,8674886293973,0x2887,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,16,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:38:11,38/16/775,12:40:136,8674886293973,0x2888,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,16,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:38:26,38/16/775,27:40:137,8674886293973,0x2889,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:38:42,38/16/775,42:40:138,8674886293973,0x288a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:38:56,38/16/775,57:40:139,8674886293973,0x288b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:39:11,39/16/775,12:40:140,8674886293973,0x288c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:39:26,39/16/775,27:40:141,8674886293973,0x288d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:39:42,39/16/775,42:40:142,8674886293973,0x288e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:39:56,39/16/775,57:40:143,8674886293973,0x288f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:40:11,40/16/775,12:40:144,8674886293973,0x2890,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:40:26,40/16/775,27:40:145,8674886293973,0x2891,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:40:41,40/16/775,42:40:146,8674886293973,0x2892,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:40:56,40/16/775,57:40:147,8674886293973,0x2893,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:41:12,41/16/775,12:40:148,8674886293973,0x2894,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,0,0000,-,11,00,10,01,-,00,000000,0000,0x0000,00000000,00000000,00000000000724,0006,c4a7,07a7,14340000,0x000000,0x0000000000,0x000000,0x0000000007e9,-,-
07/03/2025,13:41:52,07/03/2025,16:41:52,8674886293973,0x2897,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,12695,0000,0000,01,00,22,00,841,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:41:57,07/03/2025,16:41:58,8674886293973,0x2898,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,12946,0000,0000,00,00,12,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:41:59,07/03/2025,16:42:00,8674886293973,0x2899,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:42:05,07/03/2025,16:42:05,8674886293973,0x289a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:42:17,07/03/2025,16:42:18,8674886293973,0x289b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:42:32,07/03/2025,16:42:33,8674886293973,0x289c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:42:47,07/03/2025,16:42:48,8674886293973,0x289d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:43:02,07/03/2025,16:43:03,8674886293973,0x289e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:43:17,07/03/2025,16:43:18,8674886293973,0x289f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:43:32,07/03/2025,16:43:33,8674886293973,0x28a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:43:47,07/03/2025,16:43:48,8674886293973,0x28a1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:44:02,07/03/2025,16:44:03,8674886293973,0x28a2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:44:17,,,,,ACK
07/03/2025,13:44:32,07/03/2025,16:44:33,8674886293973,0x28a4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:44:47,07/03/2025,16:44:48,8674886293973,0x28a5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:45:02,07/03/2025,16:45:03,8674886293973,0x28a6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:45:17,07/03/2025,16:45:18,8674886293973,0x28a7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:45:32,07/03/2025,16:45:33,8674886293973,0x28a8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:45:47,07/03/2025,16:45:48,8674886293973,0x28a9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:46:02,07/03/2025,16:46:03,8674886293973,0x28aa,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:46:17,07/03/2025,16:46:18,8674886293973,0x28ab,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,1a,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:46:32,07/03/2025,16:46:33,8674886293973,0x28ac,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:46:47,07/03/2025,16:46:48,8674886293973,0x28ad,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:47:02,07/03/2025,16:47:03,8674886293973,0x28ae,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:47:17,07/03/2025,16:47:18,8674886293973,0x28af,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:47:18,,,,,ACK
07/03/2025,13:47:20,07/03/2025,16:47:20,8674886293973,0x28b1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
07/03/2025,13:48:20,07/03/2025,16:48:21,8674886293973,0x28b2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0000,-,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
