Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
07/05/2025,14:52:46,07/05/2025,17:52:46,8674886293973,0x0114,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11457,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e9050711342d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:52:45
07/05/2025,14:53:01,07/05/2025,17:53:01,8674886293973,0x0115,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11457,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e90507113500,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:53:00
07/05/2025,14:53:16,07/05/2025,17:53:16,8674886293973,0x0116,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11456,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e9050711350f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:53:15
07/05/2025,14:53:17,,,,0x0117,HBD
07/05/2025,14:53:31,07/05/2025,17:53:31,8674886293973,0x0118,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11456,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e9050711351e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:53:30
07/05/2025,14:53:46,07/05/2025,17:53:46,8674886293973,0x0119,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11517,0000,-,01,00,21,7,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e9050711352d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:53:45
07/05/2025,14:54:01,07/05/2025,17:54:01,8674886293973,0x011a,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11454,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0225,-23.329891,-51.177754,07e90507113600,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:54:00
07/05/2025,14:54:13,17/07/59653,54:13:01,8674886293973,0x011b,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11536,0000,0100,22,0c,01,1,-,-,00,0.0,0225,0xfcf3,-4234.410006,-3910.795619,050711360d0724,0006,c4a7,07a7,140c0000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,14:54:16,07/05/2025,17:54:16,8674886293973,0x011c,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,-,01,00,22,9,-,-,02,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711360f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:54:15
07/05/2025,14:54:31,07/05/2025,17:54:31,8674886293973,0x011d,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,-,01,00,22,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711361e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:54:30
07/05/2025,14:54:46,07/05/2025,17:54:46,8674886293973,0x011e,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,-,01,00,22,11,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711362d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:54:45
07/05/2025,14:54:48,17/07/59653,54:48:01,8674886293973,0x011f,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,0100,21,0c,01,1,-,-,00,0.0,0235,0xfcf3,-4231.39535,-3904.635235,05071136300724,0006,c4a7,07a7,140c0000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,14:54:56,17/07/59653,54:56:01,8674886293973,0x0120,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,0100,22,0c,01,1,-,-,00,0.0,0235,0xfcf3,-4231.39535,-3904.635235,05071136380724,0006,c4a7,07a7,140c0000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,14:55:01,07/05/2025,17:55:01,8674886293973,0x0121,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11482,0000,-,01,00,22,10,-,-,02,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113700,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:55:00
07/05/2025,14:55:16,07/05/2025,17:55:16,8674886293973,0x0122,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,-,01,00,22,10,-,-,02,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711370f,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:55:15
07/05/2025,14:55:17,,,,0x0123,HBD
07/05/2025,14:55:31,17/07/59653,55:31:01,8674886293973,0x0124,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,0100,21,0c,01,1,-,-,00,0.0,0235,0xfcf3,-4231.39535,-3904.635235,050711371f0724,0006,c4a7,07a7,14020000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,14:55:31,07/05/2025,17:55:31,8674886293973,0x0125,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711371e,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:55:30
07/05/2025,14:55:46,07/05/2025,17:55:46,8674886293973,0x0126,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711372d,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:55:45
07/05/2025,14:56:01,07/05/2025,17:56:01,8674886293973,0x0127,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113800,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:56:00
07/05/2025,14:56:16,07/05/2025,17:56:16,8674886293973,0x0128,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11494,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711380f,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:56:15
07/05/2025,14:56:31,07/05/2025,17:56:31,8674886293973,0x0129,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11485,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711381e,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:56:30
07/05/2025,14:56:46,07/05/2025,17:56:46,8674886293973,0x012a,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11409,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711382d,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:56:45
07/05/2025,14:57:01,07/05/2025,17:57:01,8674886293973,0x012b,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11476,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113900,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:57:00
07/05/2025,14:57:16,07/05/2025,17:57:16,8674886293973,0x012c,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11513,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711390f,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:57:15
07/05/2025,14:57:17,,,,0x012d,HBD
07/05/2025,14:57:31,07/05/2025,17:57:31,8674886293973,0x012e,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11480,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711391e,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:57:30
07/05/2025,14:57:46,07/05/2025,17:57:46,8674886293973,0x012f,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11480,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050711392d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:57:45
07/05/2025,14:58:01,07/05/2025,17:58:01,8674886293973,0x0130,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11480,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113a00,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:58:00
07/05/2025,14:58:16,07/05/2025,17:58:16,8674886293973,0x0131,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11337,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113a0f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:58:15
07/05/2025,14:58:31,07/05/2025,17:58:31,8674886293973,0x0132,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11483,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113a1e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:58:30
07/05/2025,14:58:46,07/05/2025,17:58:46,8674886293973,0x0133,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11483,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113a2d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:58:45
07/05/2025,14:59:01,07/05/2025,17:59:01,8674886293973,0x0134,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11455,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113b00,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:59:00
07/05/2025,14:59:16,07/05/2025,17:59:16,8674886293973,0x0135,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11453,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113b0f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:59:15
07/05/2025,14:59:17,,,,0x0136,HBD
07/05/2025,14:59:31,07/05/2025,17:59:31,8674886293973,0x0137,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11510,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113b1e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:59:30
07/05/2025,14:59:46,07/05/2025,17:59:46,8674886293973,0x0138,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11486,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507113b2d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 17:59:45
07/05/2025,15:00:01,07/05/2025,18:00:01,8674886293973,0x0139,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11486,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507120000,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:00:00
07/05/2025,15:00:16,07/05/2025,18:00:16,8674886293973,0x013a,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11486,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712000f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:00:15
07/05/2025,15:00:31,07/05/2025,18:00:31,8674886293973,0x013b,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11486,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712001e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:00:30
07/05/2025,15:00:46,07/05/2025,18:00:46,8674886293973,0x013c,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11477,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712002d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:00:45
07/05/2025,15:01:01,07/05/2025,18:01:01,8674886293973,0x013d,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11481,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507120100,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:01:00
07/05/2025,15:01:16,07/05/2025,18:01:16,8674886293973,0x013e,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11490,0000,-,01,00,21,9,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712010f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:01:15
07/05/2025,15:01:17,,,,0x013f,HBD
07/05/2025,15:01:31,07/05/2025,18:01:31,8674886293973,0x0140,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11490,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712011e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:01:30
07/05/2025,15:01:46,07/05/2025,18:01:46,8674886293973,0x0141,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11471,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712012d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:01:45
07/05/2025,15:02:01,07/05/2025,18:02:01,8674886293973,0x0142,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11471,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507120200,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:02:00
07/05/2025,15:02:16,07/05/2025,18:02:16,8674886293973,0x0143,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11471,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712020f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:02:15
07/05/2025,15:02:31,07/05/2025,18:02:31,8674886293973,0x0144,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11471,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712021e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:02:30
07/05/2025,15:02:46,07/05/2025,18:02:46,8674886293973,0x0145,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11475,0000,-,01,00,21,10,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712022d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:02:45
07/05/2025,15:03:01,07/05/2025,18:03:01,8674886293973,0x0146,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11475,0000,-,01,00,21,12,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e90507120300,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:03:00
07/05/2025,15:03:16,07/05/2025,18:03:16,8674886293973,0x0147,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11475,0000,-,01,00,21,11,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712030f,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:03:15
07/05/2025,15:03:18,,,,0x0148,HBD
07/05/2025,15:03:31,07/05/2025,18:03:31,8674886293973,0x0149,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11479,0000,-,01,00,21,9,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712031e,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:03:30
07/05/2025,15:03:46,07/05/2025,18:03:46,8674886293973,0x014a,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11479,0000,-,01,00,21,8,-,-,01,0.0,0000,0x0235,-23.329845,-51.17766,07e9050712032d,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:03:45
07/05/2025,15:03:48,18/07/59653,03:49:01,8674886293973,0x014b,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11479,0000,0100,22,09,01,1,-,-,00,0.0,0235,0xfcf3,-4231.39535,-3904.635235,05071203300724,0006,c4a7,07a7,140c0000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,15:04:01,07/05/2025,18:04:01,8674886293973,0x014c,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11457,0000,-,01,00,22,12,-,-,01,0.0,0000,0x025c,-23.329697,-51.177502,07e90507120400,0724,0006,c4a7,07a7140c,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:04:00
07/05/2025,15:04:16,07/05/2025,18:04:16,8674886293973,0x014d,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11496,0000,-,01,00,22,10,-,-,01,0.0,0000,0x025c,-23.329697,-51.177502,07e9050712040f,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:04:15
07/05/2025,15:04:23,18/07/59653,04:24:01,8674886293973,0x014e,GTSTT,0x09fe3fbf,802003,0x0a04,0x0a14,0,11496,0000,0100,21,0c,01,1,-,-,00,0.0,025c,0xfcf3,-4221.696022,-3894.280547,05071204170724,0006,c4a7,07a7,14020000,0x000000,0x0000000000,0x000000,0x000000000007,-,-,-,-, None
07/05/2025,15:04:31,07/05/2025,18:04:31,8674886293973,0x014f,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11496,0000,-,01,00,21,11,-,-,01,0.0,0000,0x025c,-23.329697,-51.177502,07e9050712041e,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:04:30
07/05/2025,15:04:46,07/05/2025,18:04:46,8674886293973,0x0150,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11526,0000,-,01,00,21,9,-,-,03,0.0,0000,0x025c,-23.329697,-51.177502,07e9050712042d,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:04:45
07/05/2025,15:05:01,07/05/2025,18:05:01,8674886293973,0x0151,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11526,0000,-,01,00,21,11,-,-,01,0.0,0000,0x025c,-23.329697,-51.177502,07e90507120500,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:05:00
07/05/2025,15:05:16,07/05/2025,18:05:16,8674886293973,0x0152,GTERI,0x09fe3fbf,802003,0x0a04,0x0a14,0,11470,0000,-,01,00,21,9,-,-,01,0.0,0000,0x025c,-23.329697,-51.177502,07e9050712050f,0724,0006,c4a7,07a71402,0x0.0,0x0.0,0x0:00:00,0x0:00:00,-,-, None, None, 2025-05-07 18:05:15
07/05/2025,15:05:18,,,,0x0153,HBD
