Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
09/04/2025,17:18:15,,,,0x32f3,HBD
09/04/2025,17:43:40,-, -, -, 0x3309,GTBDS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
10/04/2025,07:41:01,10/04/2025,07:35:06,8674886293973,0x35b0,GTPDP,0x00fe7fbf,802003,0x0902,0x0915,0,11481,0001,0000,01,00,22,06,-,-,01,000000,0000,0x0303,-23.329535,-51.177412,07e9040a0a2306,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, 2025-04-10 10:35:06
10/04/2025,07:41:02,,,,0x35b6,HBD
10/04/2025,07:41:22,09/04/2025,17:46:13,8674886293973,0x330b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11388,0001,-,01,00,22,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409142e0b,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, None, -, 2025-04-09 20:46:11 
10/04/2025,07:41:23,09/04/2025,17:49:13,8674886293973,0x330f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11517,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040914310b,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 20:49:11 
10/04/2025,07:41:23,09/04/2025,17:52:13,8674886293973,0x3310,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11442,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040914340b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 20:52:11 
10/04/2025,07:41:24,09/04/2025,17:55:13,8674886293973,0x3313,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11365,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040914370b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 20:55:11 
10/04/2025,07:41:24,09/04/2025,17:58:13,8674886293973,0x3315,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11383,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409143a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 20:58:11 
10/04/2025,07:41:25,09/04/2025,18:01:13,8674886293973,0x3317,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11487,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915010b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:01:11 
10/04/2025,07:41:25,09/04/2025,18:04:13,8674886293973,0x331a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11458,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915040b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:04:11 
10/04/2025,07:41:26,09/04/2025,18:07:13,8674886293973,0x331b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11431,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915070b,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:07:11 
10/04/2025,07:41:26,09/04/2025,18:10:13,8674886293973,0x331e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11435,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409150a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:10:11 
10/04/2025,07:41:27,09/04/2025,18:13:13,8674886293973,0x3320,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11445,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409150d0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:13:11 
10/04/2025,07:41:27,09/04/2025,18:16:13,8674886293973,0x3322,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11419,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915100b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:16:11 
10/04/2025,07:41:28,09/04/2025,18:19:13,8674886293973,0x3325,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915130b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:19:11 
10/04/2025,07:41:28,09/04/2025,18:22:13,8674886293973,0x3326,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11495,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915160b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:22:11 
10/04/2025,07:41:29,09/04/2025,18:25:13,8674886293973,0x3329,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11446,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915190b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:25:11 
10/04/2025,07:41:29,09/04/2025,18:28:13,8674886293973,0x332c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409151c0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:28:11 
10/04/2025,07:41:30,09/04/2025,18:31:13,8674886293973,0x332d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11442,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409151f0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:31:11 
10/04/2025,07:41:30,09/04/2025,18:34:13,8674886293973,0x3330,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,22,6,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915220b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:34:11 
10/04/2025,07:41:31,09/04/2025,18:37:13,8674886293973,0x3332,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11419,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915250b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:37:11 
10/04/2025,07:41:31,09/04/2025,18:40:13,8674886293973,0x3334,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915280b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:40:11 
10/04/2025,07:41:32,09/04/2025,18:43:13,8674886293973,0x3336,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11458,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409152b0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:43:11 
10/04/2025,07:41:32,09/04/2025,18:46:13,8674886293973,0x3338,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11494,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409152e0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:46:11 
10/04/2025,07:41:33,09/04/2025,18:49:13,8674886293973,0x333a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11442,0001,-,01,00,21,6,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915310b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:49:11 
10/04/2025,07:41:33,09/04/2025,18:52:13,8674886293973,0x333c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915340b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:52:11 
10/04/2025,07:41:34,09/04/2025,18:55:13,8674886293973,0x333e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11418,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040915370b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:55:11 
10/04/2025,07:41:34,09/04/2025,18:58:13,8674886293973,0x3341,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409153a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 21:58:11 
10/04/2025,07:41:35,09/04/2025,19:01:13,8674886293973,0x3343,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11432,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916010b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:01:11 
10/04/2025,07:41:35,09/04/2025,19:04:13,8674886293973,0x3345,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11505,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916040b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:04:11 
10/04/2025,07:41:36,09/04/2025,19:07:13,8674886293973,0x3348,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11509,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916070b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:07:11 
10/04/2025,07:41:36,09/04/2025,19:10:13,8674886293973,0x3349,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11523,0001,-,01,00,21,6,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409160a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:10:11 
10/04/2025,07:41:37,09/04/2025,19:13:13,8674886293973,0x334c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11413,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409160d0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:13:11 
10/04/2025,07:41:37,09/04/2025,19:16:13,8674886293973,0x334d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916100b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:16:11 
10/04/2025,07:41:38,09/04/2025,19:19:13,8674886293973,0x3350,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11489,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916130b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:19:11 
10/04/2025,07:41:38,09/04/2025,19:22:13,8674886293973,0x3353,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11437,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916160b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:22:11 
10/04/2025,07:41:39,09/04/2025,19:25:13,8674886293973,0x3355,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916190b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:25:11 
10/04/2025,07:41:39,09/04/2025,19:28:13,8674886293973,0x3357,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11484,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409161c0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:28:11 
10/04/2025,07:41:40,09/04/2025,19:31:13,8674886293973,0x3358,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409161f0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:31:11 
10/04/2025,07:41:40,09/04/2025,19:34:13,8674886293973,0x335b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916220b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:34:11 
10/04/2025,07:41:41,09/04/2025,19:37:13,8674886293973,0x335e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916250b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:37:11 
10/04/2025,07:41:41,09/04/2025,19:40:13,8674886293973,0x3360,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11443,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916280b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:40:11 
10/04/2025,07:41:42,09/04/2025,19:43:13,8674886293973,0x3362,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409162b0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:43:11 
10/04/2025,07:41:42,09/04/2025,19:46:13,8674886293973,0x3364,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11520,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409162e0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:46:11 
10/04/2025,07:41:43,09/04/2025,19:49:13,8674886293973,0x3366,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916310b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:49:11 
10/04/2025,07:41:43,09/04/2025,19:52:13,8674886293973,0x3369,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11526,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916340b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:52:11 
10/04/2025,07:41:44,09/04/2025,19:55:13,8674886293973,0x336a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11401,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040916370b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:55:11 
10/04/2025,07:41:44,09/04/2025,19:58:13,8674886293973,0x336e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11492,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409163a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 22:58:11 
10/04/2025,07:41:45,09/04/2025,20:01:13,8674886293973,0x3370,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11314,0001,-,01,00,21,10,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917010b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:01:11 
10/04/2025,07:41:45,09/04/2025,20:04:13,8674886293973,0x3372,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11532,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917040b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:04:11 
10/04/2025,07:41:46,09/04/2025,20:07:13,8674886293973,0x3374,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11470,0001,-,01,00,21,9,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917070b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:07:11 
10/04/2025,07:41:46,09/04/2025,20:10:13,8674886293973,0x3376,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,6,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409170a0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:10:11 
10/04/2025,07:41:47,09/04/2025,20:39:37,8674886293973,0x338d,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,0,11512,0001,0000,01,00,21,06,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409172725,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,03,-
10/04/2025,07:41:47,09/04/2025,20:13:13,8674886293973,0x3379,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,21,6,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409170d0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:13:11 
10/04/2025,07:41:48,09/04/2025,20:16:13,8674886293973,0x337a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917100b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:16:11 
10/04/2025,07:41:48,09/04/2025,20:19:13,8674886293973,0x337d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11395,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917130b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:19:11 
10/04/2025,07:41:49,09/04/2025,20:22:13,8674886293973,0x337e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917160b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:22:11 
10/04/2025,07:41:49,09/04/2025,20:25:13,8674886293973,0x3381,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11536,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917190b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:25:11 
10/04/2025,07:41:50,09/04/2025,20:28:13,8674886293973,0x3384,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11468,0001,-,01,00,21,8,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409171c0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:28:11 
10/04/2025,07:41:50,09/04/2025,20:31:13,8674886293973,0x3386,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e90409171f0b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:31:11 
10/04/2025,07:41:51,09/04/2025,20:34:13,8674886293973,0x3388,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11450,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917220b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:34:11 
10/04/2025,07:41:51,09/04/2025,20:37:13,8674886293973,0x338a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11509,0001,-,01,00,21,7,-,-,01,000000,0000,0x025c,-23.330047,-51.177661,07e9040917250b,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-09 23:37:11 
